apogee,t_final,max_speed,x_impact,y_impact,inclination,heading
2490.2570295123146,153.95630115925553,220.4042633537039,-490.25372717229266,-559.8276731688669,84.70636513060727,221.20769619144878
2508.841488399943,154.17049553156767,220.2791981924424,-287.6600498912329,-197.11958631647104,87.45448512198782,235.57717429579927
2484.652869927958,153.65372722322658,220.44633883716602,333.71046849039664,-755.3628295825275,84.12533157078293,156.1655610684856
2497.9871654781286,153.83959963590848,220.3532229538133,-28.152217691634526,611.4432578179787,85.63512219829082,357.36371819050424
2481.8313393983817,153.99933485877162,220.46384511508907,-705.228122162735,498.6057457567751,83.85175981574761,305.2596904538617
2489.006600138319,153.96743941614085,220.41539479795256,-760.1349313189457,-69.97000758466255,84.57023449189164,264.7388857278216
2474.357618909527,154.16015654349704,220.51688352849246,-909.9452001449017,-291.8298754659796,83.18271457846203,252.21796646496335
2491.8919999609907,153.53590667802413,220.39896077924462,632.078853553819,-342.66675587564526,84.88580511349912,118.4647255824916
2508.083471961255,154.11337659039177,220.27962559854546,-171.01137439611057,-331.3428740357415,87.28891943699178,207.29751706347068
2442.9122510489415,153.84320844088103,220.73836056961122,941.3737895084837,844.1441547121997,80.86154663713684,48.11714933978901
2483.254972573252,153.96228445915943,220.45643685449235,839.6989042770283,92.48573601509298,83.98816357748248,83.71594686421706
2477.264072647923,153.73824898166546,220.49577297147079,-921.2223718399308,-16.79979693910653,83.43454584246567,268.9555046368686
2499.9008431109364,154.44401939854419,220.34212974785444,101.19313270741723,566.0819686611924,85.89182091021071,10.135330252188526
2473.0437705347435,153.99566093804827,220.52770438878582,619.3597205333732,748.1195048889856,83.06879193478252,39.621579195113846
2465.03370062229,153.84260202176222,220.5836794164347,332.5224153140815,1005.1876338655433,82.4219347886268,18.304797643042946
2497.26814707458,153.95993404670938,220.35916037360286,-19.98455453093455,625.3961481595833,85.53959775307929,358.16972488608064
2505.7484103726256,153.95543686715138,220.2977964260275,-252.4394243446258,-359.6637912466038,86.83135358307746,215.06236462890428
2499.8444666665077,154.13963630148646,220.34216570032484,51.93503543628953,573.5526345697315,85.88667259794228,5.174255768070366
2490.1370322483235,154.15322674628126,220.40943227864346,-738.0720407166684,108.57953073951695,84.69290360169522,278.36878567982296
2506.346617660737,154.274656303752,220.29780990196784,193.0993834388536,-377.7786934714111,86.93536154227351,152.92657014417384
2479.656249620619,154.0667766726082,220.47942168042343,673.2599329331525,-584.6990512596269,83.64862200913456,130.97427675938266
2504.2246724243646,154.0950655145286,220.307420565792,128.5426646378584,460.79079852844524,86.56251901631519,15.587579678331611
2499.0412381717674,154.19510577677457,220.34114909716257,56.85062566665764,-588.177090665685,85.78161679423833,174.4793674322506
2463.7223449153225,153.94433327108013,220.59062569733607,-969.4532601969465,457.5759884113459,82.32227333786263,295.2672553419722
2484.0572347412067,153.98963879805413,220.4471283494542,-682.1525500590618,479.1904278390648,84.06811531916192,305.08531264836813
2498.6660963939635,153.65674623534719,220.34757883876534,-588.6919700835715,-114.3733073381952,85.72190262577983,259.0032682027695
2493.0801795613806,153.80909273579366,220.3889504471114,-530.386830872824,456.7075555869145,85.01967304519941,310.7293192897352
2507.0025281678954,153.9897639680542,220.2911242274883,382.11868019815125,136.41752080674308,87.06340203515909,70.35566330590943
2504.452038128834,153.99972209221025,220.3102769494922,-115.2766675507665,-460.2298737817995,86.58977374981237,194.06138399445666
2491.250586793925,153.82726760364855,220.40156714268207,595.3546240182441,420.9319548853426,84.81348786170001,54.74066621505898
2490.744568074052,153.86681281219575,220.40388365830168,396.9780033688277,620.4851321126337,84.76045718391235,32.61128161087176
2494.7131779886595,154.32487746714918,220.36899592191824,-670.0044008320699,30.197892799306693,85.22364043285378,272.578826240985
2512.497778473299,155.03152498647484,220.24972202207266,195.03304482767905,28.475092461490203,88.49448739827803,81.69405152027339
2466.438697721006,154.0197555968782,220.56995144156238,-629.569742012916,-832.8138218616393,82.5308282761769,217.087306744454
2508.7707224825463,154.3151211944644,220.27811060027304,-345.1778644059409,-65.26203081221685,87.43679157054152,259.2924627723644
2486.9366771718906,153.68777167921695,220.4286968355445,456.5137256761552,-649.1919189834455,84.3553077112938,144.88606910708054
2489.3942038167797,153.8520295004092,220.4102380596313,-351.55877037405736,-670.7472570504763,84.61356216372349,207.65949269153387
2489.627051655996,153.96874418757216,220.41375126754107,-107.19779092662608,-746.3389187893208,84.63645141343332,188.17322399254397
2473.4492549746547,153.8435222717635,220.5264251114597,-956.9159776813464,137.86037516460493,83.10187386563231,278.19686978493087
2476.214163598223,153.97864504742807,220.5028483289077,-446.1729008574107,821.2615810259953,83.33713437685756,331.48496160837396
2491.668458713228,153.98967294016003,220.3987058388089,-714.7469084200901,105.34628032073411,84.86009642479638,278.3831562641638
2510.0181774180637,154.482349507185,220.26904378298113,195.2436414131284,236.8128427094785,87.74081384085132,39.504863372407456
2491.792456052859,154.07153017913296,220.39728288197395,653.6561836077719,-303.17131649626134,84.87324364982156,114.88477083871665
2466.2779296395347,154.24972457393062,220.57429117583837,-1040.646148802321,97.1691754301094,82.5210752519499,275.3340180381513
2502.766506366779,153.96867239113604,220.3224865363919,19.475558676064065,513.1683620958245,86.31971261547088,2.1734771858359725
2495.084456898025,153.94186117903405,220.37009089312633,-645.9562577611342,-156.15651451833463,85.26762632335581,256.4086995125371
2511.898109206554,155.09984771818245,220.25586340240798,8.963847419812168,-227.05090303006025,88.28691792220454,177.7391867089365
2487.7533663119852,153.74090533991972,220.42581800592114,480.07905597697555,-617.1585422258702,84.43886094536586,142.12239770506474
2484.0904854648697,153.68758169948575,220.4510765675716,757.3109963376618,349.17000605033013,84.06724365824306,65.24814748358814
2497.995344449606,154.37792198116307,220.35455065731574,-206.61736952684038,576.1994816558952,85.63359043560295,340.27282992977246
2479.090290934295,153.85527459832164,220.48442988499346,-185.1992876268616,879.7896299643875,83.59633650240193,348.1123002883294
2480.342607861923,153.99573390989036,220.472772845547,261.1434895762721,843.6184481477012,83.71139466031194,17.200028671138075
2482.882749693922,154.0812647826831,220.45947550601107,841.3987198274559,-123.24529515202275,83.94749359269795,98.33370971732742
2503.843827764368,154.0663505991611,220.31000658722743,-463.7229914446924,-148.94419096860878,86.50255393042842,252.1912652277267
2502.7704090011966,154.2512682806058,220.32048360650606,176.65254422644185,-481.50271518418066,86.32345688779422,159.85324717858268
